global_actual,global_preds
1.0,-0.8599484887906459
0.89751,-0.9386512404536136
1.0,-1.0004308450324295
0.99425,0.4251958116963688
0.96935,-0.0935757125894898
0.95594,0.5256697744700883
0.86782,0.0284317674217597
1.0,0.5262040496640413
0.92529,0.0285298689690841
0.95019,0.4643743157768713
0.98084,0.16940717737085
0.92146,-0.3514104516230064
0.9751,0.5895102797765849
0.97126,0.5717051893110279
0.95785,0.325102499220484
1.0,0.0638109403011755
0.93295,-0.3812108381841204
0.97126,0.5885911549710061
0.96552,0.57080758598862
0.97318,0.3252326998193708
1.0,0.0629018872872631
0.91379,-0.3806969034163341
1.0,0.5056568510370921
0.94444,0.0081118272639134
1.0,0.3788659199759754
0.89847,-0.1472468577987485
0.76503,0.7953220605201872
0.7459,0.7018352747200696
0.69945,0.6654821214482601
0.39071,1.156524373856615
0.3,1.142449148892774
1.0,-0.1378924598408427
0.985,-0.1523896392904934
1.0,0.7342147835761403
0.905,0.6633018464775592
0.885,0.6006377614319246
1.0,0.7098725863408953
1.0,-0.114134120322257
0.925,-0.1276998066749385
1.0,0.6327935693430257
0.97,0.5739865540126337
0.97,0.52058449295726
0.95,0.6155204794431185
0.86,-0.1011493171723052
0.94,-0.1150156700179941
0.925,0.5740752207735712
0.94,0.5206451205500877
0.965,0.4713078202711049
0.99,0.5592680466677288
0.965,-0.1028544354134881
0.975,-0.1165085041985743
0.95,0.5274821283128801
0.985,0.4761714130101578
0.98,0.4292125865641481
1.0,0.5132108478865108
0.90733,-1.4913916045075677
0.94567,-1.205611766364934
0.99333,-1.1219687844862658
0.98333,-1.2056513099031143
0.90733,-1.0750425902078264
0.993,-0.9563604465876522
0.88167,-1.1221245090392755
0.92833,-0.998244927233823
0.94233,-0.7991118926145834
0.937,-0.7322904869177939
0.75767,-1.4913916045075677
0.90767,-1.205611766364934
0.88033,-1.1219687844862658
0.91233,-1.205651397388818
0.847,-1.0750425902078264
0.895,-0.9563604465876522
0.83233,-1.1221245090392755
0.89767,-0.998244927233823
0.90033,-0.7991118926145834
0.83033,-0.7322904869177939
0.42233,-1.4913917794789762
0.799,-1.2056118538506373
0.826,-1.1219687844862658
0.81433,-1.205651397388818
0.80133,-1.0750425902078264
0.80167,-0.9563604465876522
0.736,-1.1221245090392755
0.81567,-0.998244927233823
0.795,-0.7991118926145834
0.59767,-0.7322904869177939
0.952,1.0079640251416784
0.9415,0.8224327428565679
0.958,1.0372747104749962
0.9245,0.8448379191209123
0.961,0.8518546225195912
1.0,0.7821200303673536
0.9955,1.0150159852790448
0.991,0.8243247086899383
0.968,0.9700495582545337
0.9845,0.7884313365351786
0.9445,0.801920232311228
0.9585,0.9731192566343244
1.0,0.7916590340962859
0.9495,0.7742897974077516
0.937,0.8114804075805112
0.8705,1.2076339595259853
0.933,1.0149934139674273
0.959,1.0020925970932553
0.915,1.2151208110976328
0.9865,0.953857616683896
0.33333,-3.753155659057635
0.54902,-3.944303523535596
