quantified_toxicity,Formulation,Helper_lipid_ID,Comment,mRNA/Cells,Lipid_name,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,unnormalized_delivery,toxicity_class,delivery_class,unnormalized_toxicity
,Xu_AGILE,DOPE,,10.0,A14C3B12,6.571091624041607,AGILE,mRNA,HeLa,1.0,3.595665263,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C4B2,6.5208331816568466,AGILE,mRNA,HeLa,1.0,3.541788176,,1.0,
,Xu_AGILE,DOPE,,10.0,A14C2B6,6.383401899669736,AGILE,mRNA,HeLa,1.0,7.50499786,,1.0,
,Xu_AGILE,DOPE,,10.0,A7C1B6,6.437764449654482,AGILE,mRNA,HeLa,1.0,5.52858086,,1.0,
0.95,Liu_iphos,MDOA,,5.0,26A3-P12,6.9720315782425555,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A13C4B11,6.635014362799652,AGILE,mRNA,HeLa,1.0,0.304815447,,0.0,
,Xu_AGILE,DOPE,,10.0,A9C2B1,6.383401899669735,AGILE,mRNA,HeLa,1.0,1.51001629,,0.0,
0.95,Liu_iphos,MDOA,,5.0,25A2-P14,6.721593156648646,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,21A3-P11,6.9030080285988715,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P10,6.669895219113444,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.8735632184000001,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2740",2.5,4A3-SC8/2,7.280753667619355,Lee_unsat,mRNA,IGROV1,1.0,3.0,0.0,2.0,0.8735632184000001
,Xu_AGILE,DOPE,,10.0,A13C5B1,6.453699011901693,AGILE,mRNA,HeLa,1.0,5.78135971,,1.0,
,Xu_AGILE,DOPE,,10.0,A19C1B12,6.55699708223575,AGILE,mRNA,HeLa,1.0,1.912973225,,1.0,
1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2761",2.5,4A3-2T,7.206325361340523,Lee_unsat,mRNA,IGROV1,1.0,1.0,0.0,1.0,1.0
,Xu_AGILE,DOPE,,10.0,A2C1B1,6.364673301184485,AGILE,mRNA,HeLa,1.0,5.89064718,,1.0,
,Xu_AGILE,DOPE,,10.0,A19C4B8,6.53979258166788,AGILE,mRNA,HeLa,1.0,1.765191052,,1.0,
,Xu_AGILE,DOPE,,10.0,A11C3B6,6.459959225960486,AGILE,mRNA,HeLa,1.0,6.7891369,,1.0,
,Xu_AGILE,DOPE,,10.0,A8C4B3,6.6029514624532935,AGILE,mRNA,HeLa,1.0,13.21307388,,2.0,
0.95,Liu_iphos,MDOA,,5.0,17A1-P15,6.651941314381999,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,23A2-P16,6.80045733216048,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P6,6.406396370796463,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A14C3B1,6.383401899669735,AGILE,mRNA,HeLa,1.0,15.3270591,,2.0,
,Xu_AGILE,DOPE,,10.0,A3C4B9,6.640296660299333,AGILE,mRNA,HeLa,1.0,7.346620478,,1.0,
0.95,Liu_iphos,MDOA,,5.0,25A3-P10,6.889820406345769,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
,Xu_AGILE,DOPE,,10.0,A8C5B11,6.739871395585755,AGILE,mRNA,HeLa,1.0,-0.280059072,,0.0,
,Xu_AGILE,DOPE,,10.0,A9C2B9,6.5368756386257285,AGILE,mRNA,HeLa,1.0,6.886617259,,1.0,
,Xu_AGILE,DOPE,,10.0,A14C5B1,6.4264496217521385,AGILE,mRNA,HeLa,1.0,15.9596558,,2.0,
,Xu_AGILE,DOPE,,10.0,A12C2B1,6.388531152987186,AGILE,mRNA,HeLa,1.0,1.70827303,,1.0,
0.95,Liu_iphos,MDOA,,5.0,25A4-P5,6.873150376565028,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A3C5B7,6.535442992321119,AGILE,mRNA,HeLa,1.0,6.775325342,,1.0,
0.95,Liu_iphos,MDOA,,5.0,14A1-P6,5.980294898188584,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,17A1-P5,6.452074190711849,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A2C4B12,6.668644934145847,AGILE,mRNA,HeLa,1.0,2.952271098,,1.0,
0.95,Liu_iphos,MDOA,,5.0,18A1-P12,6.704864008756646,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A14C3B2,6.406822228625808,AGILE,mRNA,HeLa,1.0,5.880238439,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C5B5,6.541219014514414,AGILE,mRNA,HeLa,1.0,8.958872283,,2.0,
,Xu_AGILE,DOPE,,10.0,A11C2B8,6.411760794793993,AGILE,mRNA,HeLa,1.0,7.16067772,,1.0,
,Xu_AGILE,DOPE,,10.0,A20C3B10,6.600213297593614,AGILE,mRNA,HeLa,1.0,1.079118717,,0.0,
,Xu_AGILE,DOPE,,10.0,A18C3B2,6.478647881501004,AGILE,mRNA,HeLa,1.0,0.474447662,,0.0,
,Xu_AGILE,DOPE,,10.0,A13C3B11,6.597467614596526,AGILE,mRNA,HeLa,1.0,0.9589461,,0.0,
,Xu_AGILE,DOPE,,10.0,A9C1B10,6.5368756386257285,AGILE,mRNA,HeLa,1.0,5.037566741,,1.0,
,Xu_AGILE,DOPE,,10.0,A15C4B3,6.5208331816568466,AGILE,mRNA,HeLa,1.0,8.258516948,,2.0,
,Xu_AGILE,DOPE,,10.0,A11C4B8,6.499896809067172,AGILE,mRNA,HeLa,1.0,4.954032822,,1.0,
,Xu_AGILE,DOPE,,10.0,A6C2B2,6.391913763303239,AGILE,mRNA,HeLa,1.0,4.742707281,,1.0,
,Xu_AGILE,DOPE,,10.0,A4C3B2,6.460028077408819,AGILE,mRNA,HeLa,1.0,4.815705311,,1.0,
,Xu_AGILE,DOPE,,10.0,A9C3B9,6.576721626415587,AGILE,mRNA,HeLa,1.0,5.964236937,,1.0,
,Xu_AGILE,DOPE,,10.0,A1C2B9,6.502989426337876,AGILE,mRNA,HeLa,1.0,5.74562992,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C2B1,6.440991196733111,AGILE,mRNA,HeLa,1.0,4.6012732,,1.0,
0.95,Liu_iphos,MDOA,,5.0,21A3-P4,6.55207555393447,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P15,6.755126107740088,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A13C1B2,6.340232311537601,AGILE,mRNA,HeLa,1.0,1.82143868,,1.0,
,Xu_AGILE,DOPE,,10.0,A16C5B5,6.538364111203811,AGILE,mRNA,HeLa,1.0,8.2772874,,2.0,
0.95,Liu_iphos,MDOA,,5.0,17A1-P7,6.495371290528179,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A10C1B10,6.541276721998081,AGILE,mRNA,HeLa,1.0,10.10048636,,2.0,
0.95,Liu_iphos,MDOA,,5.0,19A2-P4,6.233402374365727,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A10C3B6,6.478647881501004,AGILE,mRNA,HeLa,1.0,8.78489437,,2.0,
,Xu_AGILE,DOPE,,10.0,A1C4B9,6.583742499948885,AGILE,mRNA,HeLa,1.0,3.575336466,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C5B9,6.635014362799651,AGILE,mRNA,HeLa,1.0,1.707009356,,1.0,
,Xu_AGILE,DOPE,,10.0,A20C2B1,6.364673301184485,AGILE,mRNA,HeLa,1.0,1.3836183,,0.0,
,Xu_AGILE,DOPE,,10.0,A9C3B6,6.473961681487092,AGILE,mRNA,HeLa,1.0,6.49680027,,1.0,
0.95,Liu_iphos,MDOA,,5.0,8A1-P13,6.199977592616045,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
,Xu_AGILE,DOPE,,10.0,A4C2B3,6.415137874864816,AGILE,mRNA,HeLa,1.0,4.497262062,,1.0,
,Xu_AGILE,DOPE,,10.0,A12C1B6,6.388531152987186,AGILE,mRNA,HeLa,1.0,7.16355676,,1.0,
0.9272030651,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2720",2.5,6A3-Ne,7.729431988678006,Lee_unsat,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.9272030651
,Xu_AGILE,DOPE,,10.0,A5C4B6,6.566939623358434,AGILE,mRNA,HeLa,1.0,6.93152965,,1.0,
,Xu_AGILE,DOPE,,10.0,A20C1B10,6.5208331816568466,AGILE,mRNA,HeLa,1.0,0.25428772,,0.0,
,Xu_AGILE,DOPE,,10.0,A20C3B5,6.431363287534036,AGILE,mRNA,HeLa,1.0,0.715591943,,0.0,
0.95,Liu_iphos,MDOA,,5.0,26A2-P16,6.786995692791242,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A20C3B3,6.434604302029688,AGILE,mRNA,HeLa,1.0,1.575811641,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C4B12,6.691273240441278,AGILE,mRNA,HeLa,1.0,2.75866785,,1.0,
,Xu_AGILE,DOPE,,10.0,A9C2B10,6.576721626415586,AGILE,mRNA,HeLa,1.0,5.445368404,,1.0,
,Xu_AGILE,DOPE,,10.0,A16C5B2,6.541276721998081,AGILE,mRNA,HeLa,1.0,9.239200709,,2.0,
,Xu_AGILE,DOPE,,10.0,A5C3B10,6.660991196442906,AGILE,mRNA,HeLa,1.0,5.259625323,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C5B7,6.532513315498036,AGILE,mRNA,HeLa,1.0,0.608027568,,0.0,
,Xu_AGILE,DOPE,,10.0,A8C3B8,6.580951155176506,AGILE,mRNA,HeLa,1.0,6.567636898,,1.0,
0.95,Liu_iphos,MDOA,,5.0,24A2-P12,6.595712205617421,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,25A3-P15,7.083916231495881,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A4C4B5,6.499962965029877,AGILE,mRNA,HeLa,1.0,3.456971038,,1.0,
0.95,Liu_iphos,MDOA,,5.0,25A3-P13,7.010734160800259,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2729",2.5,2A9-4C,6.536682901901323,Lee_unsat,mRNA,IGROV1,1.0,1.0,0.0,1.0,1.0
0.95,Liu_iphos,MDOA,,5.0,22A2-P4,6.19950055196415,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,5A1-P11,6.141357604682599,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.85,Liu_iphos,MDOA,,5.0,7A1-P6,5.824349778785418,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.85
0.95,Liu_iphos,MDOA,,5.0,16A1-P9,6.406817277832567,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
,Xu_AGILE,DOPE,,10.0,A12C3B10,6.619111410819777,AGILE,mRNA,HeLa,1.0,5.608833401,,1.0,
0.95,Liu_iphos,MDOA,,5.0,20A2-P5,6.25101909879603,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A19C1B7,6.406822228625808,AGILE,mRNA,HeLa,1.0,1.387220498,,0.0,
,Xu_AGILE,DOPE,,10.0,A2C4B1,6.499962965029877,AGILE,mRNA,HeLa,1.0,10.6474209,,2.0,
,Xu_AGILE,DOPE,,10.0,A1C4B2,6.460028077408819,AGILE,mRNA,HeLa,1.0,8.217415484,,2.0,
0.95,Liu_iphos,MDOA,,5.0,23A2-P4,6.330807658820878,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,28A2-P11,6.616018329952132,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A16C2B6,6.481739443820937,AGILE,mRNA,HeLa,1.0,7.88185152,,1.0,
,Xu_AGILE,DOPE,,10.0,A11C4B11,6.637601353731813,AGILE,mRNA,HeLa,1.0,0.427566965,,0.0,
,Xu_AGILE,DOPE,,10.0,A16C4B10,6.6938229240423555,AGILE,mRNA,HeLa,1.0,6.552100865,,1.0,
,Xu_AGILE,DOPE,,10.0,A7C3B7,6.517795342024838,AGILE,mRNA,HeLa,1.0,2.791942595,,1.0,
0.95,Liu_iphos,MDOA,,5.0,28A4-P14,7.294341293205828,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A10C5B6,6.5178603244648325,AGILE,mRNA,HeLa,1.0,10.4795698,,2.0,
0.95,Liu_iphos,MDOA,,5.0,26A4-P11,7.172917931997792,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A11C3B8,6.45679948244288,AGILE,mRNA,HeLa,1.0,5.029097411,,1.0,
0.9750957854,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2695",2.5,2A9V-3T,6.556808185258605,Lee_unsat,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.9750957854
,Xu_AGILE,DOPE,,10.0,A19C4B3,6.522286896978819,AGILE,mRNA,HeLa,1.0,1.158675325,,0.0,
,Xu_AGILE,DOPE,,10.0,A8C2B10,6.676297258063841,AGILE,mRNA,HeLa,1.0,12.43159272,,2.0,
0.95,Liu_iphos,MDOA,,5.0,25A3-P12,6.972031578242556,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A2C3B6,6.499962965029878,AGILE,mRNA,HeLa,1.0,3.64860322,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C1B7,6.4345400982210945,AGILE,mRNA,HeLa,1.0,5.248507025,,1.0,
,Xu_AGILE,DOPE,,10.0,A12C2B11,6.5781519969834505,AGILE,mRNA,HeLa,1.0,0.47993415,,0.0,
0.95,Liu_iphos,MDOA,,5.0,20A2-P15,6.683462317348902,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A13C3B1,6.411833045925822,AGILE,mRNA,HeLa,1.0,5.39154394,,1.0,
,Xu_AGILE,DOPE,,10.0,A15C3B6,6.499962965029878,AGILE,mRNA,HeLa,1.0,7.52217172,,1.0,
0.95,Liu_iphos,MDOA,,5.0,25A2-P16,6.786995692791242,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A3C4B5,6.5208331816568466,AGILE,mRNA,HeLa,1.0,7.028478111,,1.0,
,Xu_AGILE,DOPE,,10.0,A6C4B9,6.6029514624532935,AGILE,mRNA,HeLa,1.0,7.073602003,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C2B6,6.456868551780674,AGILE,mRNA,HeLa,1.0,0.67501374,,0.0,
,Xu_AGILE,DOPE,,10.0,A16C1B3,6.415137874864816,AGILE,mRNA,HeLa,1.0,7.780362632,,1.0,
,Xu_AGILE,DOPE,,10.0,A20C1B5,6.3366699668034165,AGILE,mRNA,HeLa,1.0,1.403511538,,0.0,
0.95,Liu_iphos,MDOA,,5.0,16A1-P5,6.309652788441769,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A18C1B8,6.408517258867797,AGILE,mRNA,HeLa,1.0,-0.017382898,,0.0,
,Xu_AGILE,DOPE,,10.0,A9C4B10,6.651945188911809,AGILE,mRNA,HeLa,1.0,8.317988284,,2.0,
,Xu_AGILE,DOPE,,10.0,A15C3B7,6.493882424625157,AGILE,mRNA,HeLa,1.0,5.248686144,,1.0,
,Xu_AGILE,DOPE,,10.0,A2C1B6,6.411833045925822,AGILE,mRNA,HeLa,1.0,4.81871633,,1.0,
0.95,Liu_iphos,MDOA,,5.0,28A4-P8,7.034651331345648,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,6A1-P14,6.281928371896634,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,20A2-P7,6.353759419623573,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A9C3B7,6.467720464998497,AGILE,mRNA,HeLa,1.0,5.57821809,,1.0,
,Xu_AGILE,DOPE,,10.0,A13C4B8,6.496927316441849,AGILE,mRNA,HeLa,1.0,5.759926256,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C5B9,6.658407629608696,AGILE,mRNA,HeLa,1.0,1.21547602,,0.0,
,Xu_AGILE,DOPE,,10.0,A14C2B12,6.531016102102881,AGILE,mRNA,HeLa,1.0,0.457180663,,0.0,
,Xu_AGILE,DOPE,,10.0,A6C3B10,6.6029514624532935,AGILE,mRNA,HeLa,1.0,6.101922471,,1.0,
0.95,Liu_iphos,MDOA,,5.0,26A3-P9,6.846033055020793,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,22A3-P9,6.783379559262401,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A1C1B2,6.318818553013237,AGILE,mRNA,HeLa,1.0,3.381790597,,1.0,
1.0,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2707",2.5,2A2-SC8,6.708378301860967,Lee_unsat,mRNA,IGROV1,1.0,2.0,0.0,1.0,1.0
0.95,Liu_iphos,MDOA,,5.0,6A1-P7,6.079086154535807,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,5A1-P14,6.2280473852887,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
,Xu_AGILE,DOPE,,10.0,A13C4B9,6.600213297593614,AGILE,mRNA,HeLa,1.0,5.84781427,,1.0,
,Xu_AGILE,DOPE,,10.0,A20C4B1,6.456868551780674,AGILE,mRNA,HeLa,1.0,2.01133213,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C2B8,6.481678196144501,AGILE,mRNA,HeLa,1.0,5.69454336,,1.0,
0.95,Liu_iphos,MDOA,,5.0,24A3-P14,7.010734160800259,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A4C5B2,6.499962965029877,AGILE,mRNA,HeLa,1.0,11.14260528,,2.0,
0.95,Liu_iphos,MDOA,,5.0,27A4-P13,7.224585875348061,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A16C3B6,6.523797227158404,AGILE,mRNA,HeLa,1.0,5.43719806,,1.0,
,Xu_AGILE,DOPE,,10.0,A9C4B12,6.646724225393937,AGILE,mRNA,HeLa,1.0,-0.670776236,,0.0,
0.95,Liu_iphos,MDOA,,5.0,17A1-P11,6.576717449186914,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A18C4B6,6.541276721998081,AGILE,mRNA,HeLa,1.0,1.54769007,,0.0,
,Xu_AGILE,DOPE,,10.0,A19C5B10,6.672453110343995,AGILE,mRNA,HeLa,1.0,1.194346947,,0.0,
0.95,Liu_iphos,MDOA,,5.0,28A3-P5,6.650030634811601,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,9A1-P8,6.171097075035645,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A4-P8,7.03466894769503,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A3C1B1,6.368137442403163,AGILE,mRNA,HeLa,1.0,7.33559491,,1.0,
,Xu_AGILE,DOPE,,10.0,A3C1B3,6.391913763303239,AGILE,mRNA,HeLa,1.0,3.111872333,,1.0,
,Xu_AGILE,DOPE,,10.0,A10C3B7,6.472435934996209,AGILE,mRNA,HeLa,1.0,7.050280736,,1.0,
0.95,Liu_iphos,MDOA,,5.0,20A2-P16,6.717967922330168,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,12A1-P10,6.51484453403269,Liu_iphos,mRNA,IGROV1,1.0,3.0,0.0,2.0,0.95
0.95,Liu_iphos,MDOA,,5.0,10A1-P8,6.281928371896634,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A13C4B1,6.456868551780673,AGILE,mRNA,HeLa,1.0,5.1020067,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C3B7,6.493882424625157,AGILE,mRNA,HeLa,1.0,0.953283501,,0.0,
0.95,Liu_iphos,MDOA,,5.0,20A3-P8,6.732152301901144,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A15C4B11,6.671202220757992,AGILE,mRNA,HeLa,1.0,2.459182562,,1.0,
,Xu_AGILE,DOPE,,10.0,A13C5B5,6.472435934996208,AGILE,mRNA,HeLa,1.0,7.78844646,,1.0,
0.95,Liu_iphos,MDOA,,5.0,23A2-P9,6.553762449242934,Liu_iphos,mRNA,IGROV1,1.0,2.0,0.0,2.0,0.95
,Xu_AGILE,DOPE,,10.0,A12C1B1,6.340232311537601,AGILE,mRNA,HeLa,1.0,1.56825284,,1.0,
,Xu_AGILE,DOPE,,10.0,A1C2B6,6.391913763303239,AGILE,mRNA,HeLa,1.0,4.8595674,,1.0,
0.85,Liu_iphos,MDOA,,5.0,5A1-P10,6.110706518000611,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.85
0.95,Liu_iphos,MDOA,,5.0,20A3-P5,6.569071799364147,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A11C1B8,6.364597560952787,AGILE,mRNA,HeLa,1.0,7.377875158,,1.0,
,Xu_AGILE,DOPE,,10.0,A16C3B11,6.655868829985715,AGILE,mRNA,HeLa,1.0,7.68892142,,1.0,
,Xu_AGILE,DOPE,,10.0,A12C1B9,6.499962965029877,AGILE,mRNA,HeLa,1.0,6.824597573,,1.0,
,Xu_AGILE,DOPE,,10.0,A16C4B8,6.561310683265136,AGILE,mRNA,HeLa,1.0,6.142469434,,1.0,
0.95,Liu_iphos,MDOA,,5.0,28A3-P10,6.890825780296227,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
,Xu_AGILE,DOPE,,10.0,A6C2B3,6.391913763303239,AGILE,mRNA,HeLa,1.0,8.11860748,,1.0,
,Xu_AGILE,DOPE,,10.0,A16C4B7,6.558455925524104,AGILE,mRNA,HeLa,1.0,5.452928073,,1.0,
,Xu_AGILE,DOPE,,10.0,A10C5B2,6.496927316441849,AGILE,mRNA,HeLa,1.0,15.08253197,,2.0,
0.908045977,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2782",2.5,4A3-Cit,7.360334226377024,Lee_unsat,mRNA,IGROV1,1.0,2.0,0.0,1.0,0.908045977
,Xu_AGILE,DOPE,,10.0,A7C5B12,6.6862491363823,AGILE,mRNA,HeLa,1.0,0.362863357,,0.0,
,Xu_AGILE,DOPE,,10.0,A19C1B1,6.3663725047908555,AGILE,mRNA,HeLa,1.0,3.10324305,,1.0,
0.9444444444,Unsat_dendrimer,DOPE,"Total lipids/RNA 40:1; DOPE MW = 744, Chol = 387, C14-P2K = 2775",2.5,4A3-5,7.206325361340523,Lee_unsat,mRNA,IGROV1,1.0,2.0,0.0,1.0,0.9444444444
0.95,Liu_iphos,MDOA,,5.0,25A2-P15,6.754829015917307,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
0.95,Liu_iphos,MDOA,,5.0,26A2-P5,6.358973342371787,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A4C4B7,6.517860324464833,AGILE,mRNA,HeLa,1.0,5.115289124,,1.0,
,Xu_AGILE,DOPE,,10.0,A18C5B10,6.671202220757992,AGILE,mRNA,HeLa,1.0,1.711365165,,1.0,
0.95,Liu_iphos,MDOA,,5.0,5A1-P9,6.079086154535807,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,3A1-P13,6.079086154535807,Liu_iphos,mRNA,IGROV1,1.0,1.0,0.0,1.0,0.95
0.95,Liu_iphos,MDOA,,5.0,18A1-P7,6.615036543812891,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
,Xu_AGILE,DOPE,,10.0,A11C1B7,6.3611211139773545,AGILE,mRNA,HeLa,1.0,6.760362811,,1.0,
,Xu_AGILE,DOPE,,10.0,A5C1B3,6.4183665672562515,AGILE,mRNA,HeLa,1.0,5.924767182,,1.0,
,Xu_AGILE,DOPE,,10.0,A10C1B3,6.364673301184485,AGILE,mRNA,HeLa,1.0,8.063189349,,1.0,
,Xu_AGILE,DOPE,,10.0,A19C4B5,6.519318364751351,AGILE,mRNA,HeLa,1.0,0.84361722,,0.0,
,Xu_AGILE,DOPE,,10.0,A19C1B6,6.413454039122477,AGILE,mRNA,HeLa,1.0,0.47257576,,0.0,
,Xu_AGILE,DOPE,,10.0,A6C3B5,6.434604302029687,AGILE,mRNA,HeLa,1.0,6.199970655,,1.0,
,Xu_AGILE,DOPE,,10.0,A6C5B10,6.637658999378796,AGILE,mRNA,HeLa,1.0,11.14768408,,2.0,
,Xu_AGILE,DOPE,,10.0,A10C3B10,6.619111410819777,AGILE,mRNA,HeLa,1.0,6.981716415,,1.0,
,Xu_AGILE,DOPE,,10.0,A14C3B10,6.576721626415586,AGILE,mRNA,HeLa,1.0,6.693020182,,1.0,
0.95,Liu_iphos,MDOA,,5.0,22A2-P5,6.2548993921456875,Liu_iphos,mRNA,IGROV1,1.0,0.0,0.0,0.0,0.95
