smiles,quantified_toxicity,Formulation,Ionizable_Lipid_Mol_Ratio,Phospholipid_Mol_Ratio,Cholesterol_Mol_Ratio,PEG_Lipid_Mol_Ratio,Helper_lipid_ID,Ionizable_Lipid_to_mRNA_weight_ratio,Comment,Dose/Cells,Lipid_name,Num_tails,Num_carbon_in_tail,MolWt,Experiment_ID,Cargo_type,Model_type,Experiment_weight,Sample_weight,Helper_lipid_ID_DOPE,Helper_lipid_ID_DSPC,Helper_lipid_ID_MDOA,Cargo_type_mRNA,Cargo_type_siRNA,Model_type_HeLa,Model_type_HepG2,Model_type_IGROV1,Model_type_MDA_MB,toxicity_class,unnormalized_toxicity
CCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,7.231829423,,3.6152099619868725,14A1-P7,4.0,7,6.015142010462339,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,7.480717658,,3.6481509002800476,14A1-P8,4.0,8,6.048815581284332,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,7.729605893,,3.6800412486113063,14A1-P9,4.0,9,6.081392084631966,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,7.978494128,,3.7109459541702163,14A1-P10,4.0,10,6.1129407546019845,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.227382363,,3.7409241217561404,14A1-P11,4.0,11,6.143524471399725,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.476270598,,3.770029694170076,14A1-P12,4.0,12,6.173200515812028,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.725158834,,3.7983120364680576,14A1-P13,4.0,13,6.2020212149166944,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.974047069,,3.825816439291362,14A1-P14,4.0,14,6.230034497317393,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.222935304,,3.852584555881144,14A1-P15,4.0,15,6.257284372702629,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCC)(CCCC)CCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.471823539,,3.878654781059894,14A1-P16,4.0,16,6.283811347778168,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCC[N+](CCCCCC)(CCCCCC)CCOP(=O)(O)OCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,7.978494128,,3.7109459541702163,15A1-P4,4.0,4,6.112940754601984,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCC[N+](CCCCCC)(CCCCCC)CCOP(=O)(O)OCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.227382363,,3.7409241217561404,15A1-P5,4.0,5,6.143524471399725,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.476270598,,3.770029694170076,15A1-P6,4.0,6,6.173200515812028,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.725158834,,3.7983120364680576,15A1-P7,4.0,7,6.2020212149166944,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.974047069,,3.825816439291362,15A1-P8,4.0,8,6.230034497317393,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.222935304,,3.852584555881144,15A1-P9,4.0,9,6.257284372702629,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.471823539,,3.878654781059894,15A1-P10,4.0,10,6.283811347778168,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.720711774,,3.9040625825681627,15A1-P11,4.0,11,6.309652788441769,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.969600009,,3.928840791239296,15A1-P12,4.0,12,6.3348432363281235,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.21848824,,3.9530198557002434,15A1-P13,4.0,13,6.359414686453388,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.46737648,,3.976628069351697,15A1-P14,4.0,14,6.383396831558544,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.71626471,,3.9996917647113466,15A1-P15,4.0,15,6.406817277832567,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCC)(CCCCCC)CCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.96515295,,4.022235496691952,15A1-P16,4.0,16,6.429701735946264,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCOP(=O)(O)OCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.471823539,,3.878654781059894,16A1-P4,4.0,4,6.283811347778168,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCOP(=O)(O)OCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.720711774,,3.9040625825681627,16A1-P5,4.0,5,6.309652788441769,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.969600009,,3.928840791239296,16A1-P6,4.0,6,6.334843236328123,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCC[N+](CCCCCCCC)(CCCCCCCC)CCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.21848824,,3.9530198557002434,16A1-P7,4.0,7,6.359414686453388,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.46737648,,3.976628069351697,16A1-P8,4.0,8,6.383396831558545,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.71626471,,3.9996917647113466,16A1-P9,4.0,9,6.406817277832567,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.96515295,,4.022235496691952,16A1-P10,4.0,10,6.429701735946264,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.21404118,,4.044282192392117,16A1-P11,4.0,11,6.452074190711849,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.46292942,,4.06585329850848,16A1-P12,4.0,12,6.473957052175369,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.71181765,,4.086968899605958,16A1-P13,4.0,13,6.495371290528178,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.96070589,,4.10764783745175,16A1-P14,4.0,14,6.516336556873358,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.20959413,,4.127907806039242,16A1-P15,4.0,15,6.536871291590298,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.45848236,,4.147765445187084,16A1-P16,4.0,16,6.556992821795006,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.96515295,,4.022235496691952,17A1-P4,4.0,4,6.429701735946264,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.21404118,,4.044282192392117,17A1-P5,4.0,5,6.452074190711849,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.46292942,,4.06585329850848,17A1-P6,4.0,6,6.47395705217537,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.71181765,,4.086968899605958,17A1-P7,4.0,7,6.495371290528179,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.96070589,,4.10764783745175,17A1-P8,4.0,8,6.516336556873358,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.20959413,,4.127907806039242,17A1-P9,4.0,9,6.536871291590299,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.45848236,,4.147765445187084,17A1-P10,4.0,10,6.556992821795007,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.7073706,,4.167236424976355,17A1-P11,4.0,11,6.576717449186914,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.95625883,,4.186335514480425,17A1-P12,4.0,12,6.596060529398137,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.20514707,,4.205076655341212,17A1-P13,4.0,13,6.61503654381289,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.4540353,,4.223473016749829,17A1-P14,4.0,14,6.633659164698517,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.70292354,,4.241537057073909,17A1-P15,4.0,15,6.651941314381999,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.95181177,,4.259280568609575,17A1-P16,4.0,16,6.669895219113443,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.45848236,,4.147765445187084,18A1-P4,4.0,4,6.556992821795007,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.7073706,,4.167236424976355,18A1-P5,4.0,5,6.576717449186914,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.95625883,,4.186335514480425,18A1-P6,4.0,6,6.596060529398139,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.20514707,,4.205076655341212,18A1-P7,4.0,7,6.615036543812891,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.4540353,,4.223473016749829,18A1-P8,4.0,8,6.633659164698518,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.70292354,,4.241537057073909,18A1-P9,4.0,9,6.651941314382,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,13.95181177,,4.259280568609575,18A1-P10,4.0,10,6.669895219113444,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCOP(=O)(O)OCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,14.20070001,,4.276714729640095,18A1-P11,4.0,11,6.687532458178905,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,14.44958824,,4.293850141017541,18A1-P12,4.0,12,6.704864008756646,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,14.69847648,,4.310696870493231,18A1-P13,4.0,13,6.7219002869519935,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,14.94736471,,4.327264482724372,18A1-P14,4.0,14,6.738651185394904,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,15.19625295,,4.343562077312738,18A1-P15,4.0,15,6.755126107740088,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCCCCCCOP(=O)(O)OCC[N+](CCCCCCCCCCCC)(CCCCCCCCCCCC)CCCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,15.44514118,,4.359598313483549,18A1-P16,4.0,16,6.771334000370938,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,8.986556244,,3.8271790499553195,19A2-P4,2.0,4,6.233402374365727,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.484332715,,3.8799473081068303,19A2-P5,2.0,5,6.287003175837542,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,9.982109185,,3.930070091192048,19A2-P6,2.0,6,6.337876506322418,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.47988565,,3.9778000389799906,19A2-P7,2.0,7,6.386286551117665,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,10.97766213,,4.023355246487333,19A2-P8,2.0,8,6.432460878255801,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.4754386,,4.066925282735243,19A2-P9,2.0,9,6.4765969077998555,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCCCC,0.95,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,11.97321507,,4.108675964494856,19A2-P10,2.0,10,6.5188670126787525,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.95
CCCCCCCCCCCOP(=O)(O)OCCNCCOCCOCCNCCOP(=O)(O)OCCCCCCCCCCC,0.85,Liu_iphos,25.0,30.0,30.0,1.0,MDOA,12.47099154,,4.148753162584324,19A2-P11,2.0,11,6.559422584375915,Liu_iphos,mRNA,IGROV1,0.3,0.3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.85
